227	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.5 
2	 18 	 18.2 
3	 27 	 28.5 
4	 36 	 36 
5	 36 	 37.8 
6	 45 	 47.9 
7	 54 	 54.2 
8	 63 	 63.5 
9	 72 	 72 
10	 72 	 73.9 
11	 81 	 81 
12	 81 	 83.3 
13	 90 	 93 
14	 99 	 99.9 
15	 108 	 108.8 
16	 113 	 115.4 
17	 122 	 124.6 
18	 131 	 134.4 
19	 140 	 144 
20	 149 	 155.5 
21	 158 	 158 
22	 158 	 163.1 
23	 167 	 168.3 
24	 176 	 183.9 
25	 185 	 187 
26	 194 	 195.7 
27	 203 	 204.5 
28	 212 	 215.2 
29	 221 	 226 
30	 226 	 227.8 
31	 235 	 235.7 
32	 244 	 250.7 
33	 253 	 259 
34	 262 	 267 
35	 271 	 278 
36	 280 	 282.2 
37	 289 	 290.9 
38	 292 	 292.3 
39	 297 	 297.4 
40	 305 	 307.8 
41	 314 	 314.8 
42	 323 	 327.5 
43	 332 	 338.7 
44	 341 	 343.1 
45	 350 	 353 
