796A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.2 
2	 3.2 	 12.65 
3	 12.7 	 22.2 
4	 22.2 	 31.7 
5	 31.7 	 41.2 
6	 41.2 	 50.7 
7	 50.7 	 50.7 
8	 51.7 	 58.7 
9	 58.7 	 63.38 
10	 68.4 	 69.67 
11	 78.3 	 81.97 
12	 88.1 	 97.7 
13	 97.7 	 97.7 
14	 107.6 	 114.72 
15	 117.2 	 122.92 
16	 126.9 	 130.46 
17	 136.5 	 143.71 
18	 146.2 	 155.8 
19	 155.8 	 161.52 
20	 165.3 	 167.72 
21	 175 	 183.95 
22	 184.7 	 192.02 
23	 194.4 	 203.57 
24	 204.1 	 206.69 
25	 213.8 	 215.69 
26	 223.5 	 226.77 
27	 233.2 	 234.02 
