738C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .26 
2	 196.6 	 198.53 
3	 206.2 	 206.95 
4	 215.9 	 220.05 
5	 225.6 	 227.94 
6	 235.2 	 236.4 
7	 244.8 	 248.4 
8	 254.4 	 255.79 
9	 264.1 	 265.01 
10	 273.8 	 278.9 
11	 283.4 	 286.85 
12	 293 	 293 
13	 302.7 	 302.83 
14	 312.3 	 312.44 
15	 321.9 	 322.07 
16	 331.6 	 340.93 
17	 341.3 	 350.9 
18	 350.9 	 360.5 
19	 360.5 	 365.12 
20	 370.2 	 377.41 
21	 379.9 	 380.72 
22	 389.6 	 397.63 
23	 399.2 	 403.93 
24	 408.9 	 413.43 
25	 418.6 	 424.06 
26	 428.2 	 432.64 
27	 437.9 	 445.33 
28	 447.6 	 453.57 
29	 457.2 	 461.13 
30	 466.6 	 470.32 
31	 476.3 	 479.86 
32	 485.9 	 486.05 
33	 495.6 	 503.56 
34	 505.2 	 513 
35	 514.8 	 522.27 
36	 524.3 	 528.26 
