270	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.3 
2	 6 	 6 
3	 15.5 	 16 
4	 25 	 25 
5	 25.5 	 27.2 
6	 34.5 	 37.2 
7	 44 	 47.6 
8	 53.5 	 57.5 
9	 63 	 66.4 
10	 72.5 	 74.9 
11	 82 	 84.5 
12	 91.5 	 97.5 
13	 101 	 104.9 
14	 110.5 	 115 
15	 120 	 124.6 
16	 129.5 	 134.2 
17	 139 	 145.9 
18	 148.5 	 155.4 
19	 158 	 165.4 
20	 167.5 	 175.7 
21	 177 	 183.8 
22	 186.5 	 196 
23	 196 	 201.3 
24	 205.5 	 209.3 
25	 215 	 220.8 
26	 224.5 	 232.4 
27	 234 	 241.4 
28	 243.5 	 253 
29	 253 	 262 
30	 262.5 	 272 
31	 272 	 279.8 
32	 281.5 	 288.5 
33	 291 	 299.5 
34	 300.5 	 308.5 
35	 310 	 319.5 
36	 319.5 	 328 
37	 329 	 334.1 
38	 338.5 	 347.4 
39	 348 	 356.8 
40	 357.5 	 364.5 
41	 367 	 370 
42	 370 	 376 
43	 376.5 	 384.4 
44	 386 	 392.5 
45	 395.5 	 400.8 
46	 405 	 407 
47	 409.5 	 412.8 
48	 414.5 	 415.5 
49	 421.5 	 422.1 
