1014A	2.00	20010326	1	From IR ODP 167, p.182
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	3.13
2	3.1	13.17
3	12.6	22.32
4	22.1	31.98
5	31.6	41.37
6	41.1	49.51
7	50.6	54.11
8	54.3	63.43
9	64.0	73.58
10	73.8	83.01
11	83.5	92.874
12	93.1	102.49
13	102.8	111.62
14	112.4	121.04
15	122.0	131.30
16	131.6	140.57
17	141.2	150.21
18	150.8	159.86
19	160.4	170.06
20	170.0	177.27
21	179.6	187.56
22	189.2	195.62
23	198.8	205.72
24	208.4	217.03
25	218.0	223.89
26	223.5	229.66
27	227.7	236.28
28	237.3	242.34
29	246.9	250.43
30	250.1	256.68
31	256.6	265.31
32	266.2	272.76
33	275.8	282.69
34	285.5	295.13
35	295.1	304.10
36	304.8	314.39
37	314.4	324.06
38	324.1	337.37
39	333.7	341.89
40	343.3	352.96
41	353.0	359.84
42	362.6	372.18
43	372.2	372.00
44	381.8	391.93
45	391.3	400.98
46	401.0	410.61
47	410.5	419.91
48	420.2	427.59
49	429.8	438.84
50	439.4	447.40
