497	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.65 
2	 7 	 16.02 
3	 16.5 	 20.55 
4	 26 	 27.38 
5	 35.5 	 40.14 
6	 45 	 45.69 
7	 54.5 	 62.45 
8	 64 	 64.05 
9	 73.5 	 79.35 
10	 83 	 88.25 
11	 92.5 	 96.2 
12	 102 	 110.46 
13	 111.5 	 119.26 
14	 121 	 124.16 
15	 130.5 	 139.25 
16	 140 	 149.25 
17	 149.5 	 153.44 
18	 159 	 165.21 
19	 168.5 	 174.38 
20	 178 	 183.15 
21	 187.5 	 187.5 
22	 197 	 197 
23	 206.5 	 210.23 
24	 216 	 221 
25	 225.5 	 229.76 
26	 235 	 238.94 
27	 244.5 	 247.89 
28	 254 	 261.96 
29	 263.5 	 273 
30	 273 	 282.5 
31	 282.5 	 291.05 
32	 292 	 293.49 
33	 301.5 	 301.65 
34	 311 	 314.9 
35	 320.5 	 328.18 
36	 330 	 338.42 
37	 339.5 	 345.36 
38	 349 	 356.4 
39	 358.5 	 365.84 
40	 368 	 374.82 
41	 377.5 	 381.7 
42	 387 	 393.91 
