1058C	2.00	20011221	1	From IR ODP, 172 p.82
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	2.46
2	9.5	19.24
3	12.0	22.06
4	21.5	31.52
5	31.0	41.08
6	40.5	50.62
7	50.0	60.10
8	59.5	69.66
9	69.0	79.21
10	78.5	88.58
11	88.0	98.01
12	97.5	107.72
13	107.0	117.19
14	116.5	126.75
15	126.0	136.46
16	135.5	145.49
17	145.0	154.57
18	154.5	164.59
