807C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 780 	 780.2 
2	 789.7 	 792.22 
3	 799.3 	 799.34 
4	 809 	 811.68 
5	 818.6 	 818.62 
6	 828.3 	 835.89 
7	 838 	 838.19 
8	 847.7 	 847.71 
9	 857.4 	 858.02 
10	 867.1 	 867.1 
11	 872.3 	 872.3 
12	 876.6 	 877.19 
13	 881.9 	 882.12 
14	 888.9 	 889.05 
15	 893.9 	 894.62 
16	 898.9 	 900.26 
17	 903.9 	 907.37 
18	 908.9 	 909.13 
19	 913.9 	 914.57 
20	 918.9 	 919.13 
21	 923.9 	 924.29 
22	 933.7 	 934.06 
23	 938.7 	 943.7 
24	 943.7 	 946.64 
25	 948.4 	 949.69 
26	 958.1 	 959.63 
27	 967.8 	 967.89 
28	 977.5 	 977.65 
29	 987.1 	 987.42 
30	 996.8 	 998.32 
31	 1006.5 	 1007.28 
32	 1016.1 	 1016.32 
33	 1025.4 	 1025.8 
34	 1034.6 	 1035.07 
35	 1044.3 	 1045.12 
36	 1054 	 1054.41 
37	 1063.7 	 1064.01 
38	 1073.2 	 1073.88 
39	 1082.4 	 1082.82 
40	 1092 	 1093.72 
41	 1097.7 	 1098.64 
42	 1102.4 	 1104.05 
43	 1106.4 	 1107.6 
44	 1116 	 1117.08 
45	 1125.6 	 1128.44 
46	 1135.2 	 1139.06 
47	 1140.2 	 1142.71 
48	 1145.2 	 1148.39 
49	 1150.2 	 1151.43 
50	 1155.2 	 1157.17 
51	 1160.2 	 1165.31 
52	 1169.8 	 1174.38 
53	 1179.4 	 1185.15 
54	 1188.8 	 1194.8 
55	 1196.9 	 1202.95 
56	 1206.6 	 1210.4 
57	 1216.3 	 1219.17 
58	 1222.5 	 1223.07 
59	 1232.2 	 1235.54 
60	 1241.8 	 1242.02 
61	 1251.5 	 1254.34 
62	 1261.2 	 1265.92 
63	 1270.8 	 1276.29 
64	 1280.5 	 1284.25 
65	 1290.1 	 1293.44 
66	 1299.8 	 1304.4 
67	 1309.5 	 1316.43 
68	 1319.1 	 1322.74 
69	 1328.8 	 1335.88 
70	 1338.4 	 1344.77 
71	 1348 	 1357.31 
72	 1357.7 	 1361.01 
73	 1367.4 	 1370.11 
74	 1375.4 	 1381.07 
75	 1385.2 	 1391.22 
76	 1394.8 	 1396.25 
77	 1404.5 	 1407.2 
78	 1409.5 	 1413.06 
79	 1414.5 	 1419.86 
80	 1423.9 	 1428.33 
81	 1433.6 	 1437.32 
82	 1438.2 	 1445.15 
83	 1447.2 	 1455.71 
84	 1455.9 	 1462.93 
85	 1465.6 	 1474.44 
86	 1475.3 	 1479.21 
87	 1485 	 1487.28 
88	 1494.7 	 1499.62 
89	 1503 	 1506.25 
90	 1509.1 	 1513 
91	 1515.3 	 1515.74 
92	 1516.8 	 1518.8 
93	 1518.8 	 1521.91 
