724B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7 
2	 7 	 16.4 
3	 16.4 	 25.9 
4	 25.9 	 35.4 
5	 35.4 	 45 
6	 45 	 52.1 
7	 54.7 	 60.65 
8	 64.4 	 71.58 
9	 74 	 82.56 
10	 83.7 	 87.51 
11	 93.4 	 100.99 
12	 103 	 112.7 
13	 112.7 	 112.7 
14	 122.4 	 132 
15	 132 	 134.67 
16	 141.7 	 151.4 
17	 151.4 	 161 
18	 161 	 170.7 
19	 170.7 	 180.4 
20	 180.4 	 189.85 
21	 190 	 194.85 
22	 199.7 	 200.94 
23	 209.4 	 219 
24	 219 	 228.7 
25	 228.7 	 238.4 
26	 238.4 	 248 
27	 248 	 257.23 
