253	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.7 
2	 9 	 18 
3	 18.5 	 27.2 
4	 28 	 37.2 
5	 37.5 	 46.2 
6	 47 	 55.1 
7	 56.5 	 66 
8	 66 	 75 
9	 75.5 	 84.5 
10	 85 	 94.4 
11	 94.5 	 103.6 
12	 104 	 113 
13	 113.5 	 122.7 
14	 123 	 132.1 
15	 132.5 	 132.5 
16	 142 	 150.4 
17	 151.5 	 155.3 
18	 161 	 166.9 
19	 170.5 	 172.3 
20	 180 	 185.4 
21	 189.5 	 194.2 
22	 199 	 205.6 
23	 208.5 	 211.5 
24	 218 	 221.8 
25	 227.5 	 229.9 
26	 237 	 240 
27	 246.5 	 248.7 
28	 250.5 	 253.5 
29	 260 	 262.8 
30	 269.5 	 271 
31	 279 	 282.4 
32	 288.5 	 288.5 
33	 298 	 298 
34	 307.5 	 307.5 
35	 317 	 317.8 
36	 326.5 	 330.3 
37	 336 	 336 
38	 345.5 	 346.3 
39	 355 	 355 
40	 364.5 	 367.8 
41	 374 	 374.8 
42	 383.5 	 387.6 
43	 393 	 395.4 
44	 402.5 	 404.7 
45	 412 	 420.7 
46	 421.5 	 429.3 
47	 431 	 436.5 
48	 440.5 	 443.5 
49	 450 	 453.1 
50	 459.5 	 459.9 
51	 469 	 473.6 
52	 478.5 	 483.9 
53	 488 	 494.9 
54	 497.5 	 503.6 
55	 507 	 511.6 
56	 516.5 	 520.8 
57	 545 	 548.6 
58	 558 	 558.4 
