722B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.5 
2	 5.5 	 15.06 
3	 15.1 	 24.7 
4	 24.7 	 34.3 
5	 34.3 	 43.9 
6	 43.9 	 53.2 
7	 53.2 	 62.9 
8	 62.9 	 72.5 
9	 72.5 	 82.2 
10	 82.7 	 91.9 
11	 91.9 	 97.96 
12	 101.5 	 106.09 
13	 111.2 	 115.64 
14	 120.9 	 130.42 
15	 130.5 	 132.26 
16	 140.2 	 149.68 
17	 149.9 	 159.49 
18	 159.5 	 169.2 
19	 169.2 	 177.12 
20	 178.9 	 183.13 
21	 188.5 	 194.24 
22	 198.2 	 207.38 
23	 207.9 	 215.78 
24	 217.5 	 227.2 
25	 227.2 	 236.69 
26	 236.9 	 246.24 
27	 246.5 	 256.2 
28	 256.2 	 259.41 
29	 265.9 	 275.49 
30	 275.6 	 277.81 
31	 285.3 	 294.58 
32	 295 	 301.52 
33	 304.7 	 309.7 
34	 314.3 	 320 
35	 324 	 333.7 
36	 333.7 	 339.61 
37	 343.4 	 353.1 
38	 353.1 	 362.48 
39	 362.8 	 365.8 
40	 372.5 	 376.2 
41	 382.2 	 384.57 
42	 391.8 	 397.11 
43	 401.4 	 405.05 
44	 411.1 	 418.77 
45	 420.8 	 430.5 
46	 430.5 	 440.2 
47	 440.2 	 440.2 
48	 449.8 	 450.93 
49	 459.4 	 465.83 
50	 469 	 475.21 
51	 478.6 	 479.96 
52	 488.2 	 497.9 
53	 497.9 	 499.12 
54	 507.6 	 508.41 
55	 517.2 	 517.86 
56	 526.9 	 527.24 
57	 536.6 	 538.16 
58	 546.2 	 555.9 
59	 555.9 	 557.04 
