1144A	2.00	20020814	1	From IR ODP 184, CD-ROM,ch.5,p.74
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	6.83
2	6.9	16.65
3	16.4	26.61
4	25.9	36.14
5	35.4	45.39
6	44.9	55.17
7	54.4	64.33
8	63.9	73.77
9	73.4	83.52
10	82.9	92.57
11	92.4	102.33
12	101.9	111.69
13	111.4	121.23
14	120.9	131.00
15	130.4	140.69
16	139.9	150.16
17	149.4	159.47
18	158.9	168.96
19	168.4	178.05
20	177.9	187.21
21	187.4	197.45
22	196.9	206.54
23	206.4	216.41
24	215.9	225.29
25	225.4	235.42
26	234.9	242.54
27	241.3	250.81
28	250.9	260.45
29	260.5	270.32
30	270.1	279.84
31	279.7	289.36
32	289.3	299.22
33	299.0	308.93
34	308.6	318.50
35	318.2	328.03
36	327.9	337.60
37	337.5	347.29
38	347.1	356.94
39	356.7	366.59
40	366.4	376.26
41	376.0	385.94
42	385.6	395.48
43	395.2	405.09
44	404.8	414.58
45	414.4	424.35
46	424.0	433.87
47	433.6	443.42
48	443.2	453.09
