338	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.3 
2	 9.5 	 14.5 
3	 19 	 24 
4	 28.5 	 34 
5	 38 	 46 
6	 47.5 	 51 
7	 66.5 	 66.8 
8	 76 	 80.8 
9	 85.5 	 86.7 
10	 95 	 97.2 
11	 104.5 	 110.3 
12	 114 	 117.4 
13	 123.5 	 132.2 
14	 133 	 137.6 
15	 142.5 	 150.5 
16	 152 	 158.15 
17	 161.5 	 166.8 
18	 171 	 173.8 
19	 180.5 	 187.5 
20	 190 	 196.4 
21	 199.5 	 202 
22	 209 	 218.5 
23	 218.5 	 228 
24	 228 	 237 
25	 237.5 	 239.4 
26	 247 	 254.2 
27	 256.5 	 263.8 
28	 266 	 268.1 
29	 275.5 	 279.8 
30	 285 	 293 
31	 294.5 	 297 
32	 304 	 313.5 
33	 313.5 	 322.5 
34	 323 	 323.3 
35	 332.5 	 334.4 
36	 342 	 342.3 
37	 351.5 	 354.6 
38	 361 	 362.2 
39	 370.5 	 372.9 
40	 380 	 381.4 
41	 389.5 	 391.6 
42	 399 	 401.6 
43	 408.5 	 413.5 
44	 418 	 422 
45	 427.5 	 429.9 
