703A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.9 
2	 4.9 	 14.4 
3	 14.4 	 23.73 
4	 23.9 	 33.4 
5	 33.4 	 42.9 
6	 42.9 	 52.4 
7	 52.4 	 60.22 
8	 61.9 	 70.85 
9	 71.4 	 80.9 
10	 80.9 	 90.4 
11	 90.4 	 99.9 
12	 99.9 	 109.4 
13	 109.4 	 115.8 
14	 118.9 	 127.66 
15	 128.4 	 137.17 
16	 137.9 	 139.8 
17	 143.4 	 147.64 
18	 152.9 	 159.38 
19	 162.4 	 162.54 
20	 171.9 	 179.69 
21	 181.4 	 189.41 
22	 190.9 	 194.43 
23	 200.4 	 201.54 
24	 209.9 	 209.94 
25	 219.4 	 219.4 
26	 228.9 	 236.17 
27	 238.4 	 238.69 
28	 247.9 	 247.95 
29	 257.4 	 257.4 
30	 266.9 	 272.56 
31	 276.4 	 276.41 
32	 285.9 	 285.9 
33	 295.4 	 295.56 
34	 304.9 	 311.94 
35	 314.4 	 314.4 
36	 323.9 	 324.1 
37	 333.4 	 333.4 
38	 342.9 	 342.91 
39	 352.4 	 352.44 
40	 361.9 	 365.66 
41	 371.4 	 371.55 
