700B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .21 
2	 16.9 	 16.9 
3	 26.4 	 28 
4	 35.9 	 37.7 
5	 45.4 	 51.65 
6	 54.9 	 64.05 
7	 64.4 	 73.9 
8	 73.9 	 81.12 
9	 83.4 	 91.71 
10	 92.9 	 96.86 
11	 102.4 	 102.94 
12	 111.9 	 112.12 
13	 121.4 	 129.18 
14	 130.9 	 131.33 
15	 140.4 	 140.54 
16	 149.9 	 158.99 
17	 159.4 	 159.45 
18	 168.9 	 175.1 
19	 178.4 	 178.42 
20	 187.9 	 191.77 
21	 192.9 	 198.09 
22	 200 	 200.43 
23	 209.5 	 209.5 
24	 219 	 219.28 
25	 228.5 	 228.92 
26	 238 	 242.44 
27	 247.5 	 249.46 
28	 257 	 263.38 
29	 266.5 	 269.57 
30	 276 	 284.17 
31	 285.5 	 295 
32	 295 	 303.3 
33	 304.5 	 305.9 
34	 314 	 318.32 
35	 319 	 322.16 
36	 326 	 329.81 
37	 330.7 	 334.18 
38	 335.5 	 343.33 
39	 345 	 350.66 
40	 354.5 	 362.17 
41	 364 	 370 
42	 373.5 	 378.34 
43	 383 	 392.5 
44	 392.5 	 394.21 
45	 397 	 400.34 
46	 403.5 	 408.2 
47	 413 	 420.08 
48	 422.5 	 431.52 
49	 432 	 439.21 
50	 441.5 	 445.7 
51	 451 	 460.36 
52	 460.5 	 465.69 
53	 470 	 476.73 
54	 479.5 	 483.46 
