758A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6 
2	 6 	 15.6 
3	 15.6 	 25.2 
4	 25.2 	 34.8 
5	 34.8 	 44.4 
6	 44.4 	 54 
7	 54 	 63.7 
8	 63.7 	 73.4 
9	 73.4 	 83.1 
10	 83.1 	 92.8 
11	 92.8 	 102.4 
12	 102.4 	 111.95 
13	 112.1 	 121.7 
14	 121.7 	 128.33 
15	 131.4 	 136.86 
16	 141 	 146.99 
17	 150.7 	 156.35 
18	 160.4 	 166.57 
19	 170 	 176.83 
20	 179.7 	 184.36 
21	 189.3 	 197.06 
22	 199 	 204.13 
23	 208.7 	 217.19 
24	 218.3 	 224.52 
25	 228 	 236.13 
26	 237.7 	 245.14 
27	 247.3 	 249 
28	 256.9 	 266.48 
29	 266.6 	 272.47 
30	 276.3 	 282.46 
31	 285.9 	 295.6 
32	 295.6 	 305.02 
33	 305.3 	 314.9 
34	 314.9 	 324.6 
35	 324.6 	 327.87 
36	 334.3 	 338.35 
37	 343.9 	 344.62 
38	 352.6 	 355.8 
39	 357.6 	 359.73 
40	 367.3 	 370.1 
41	 377 	 384.39 
42	 386.6 	 391.93 
43	 396.3 	 397 
44	 399.6 	 400.2 
45	 405.6 	 405.9 
46	 415.2 	 415.6 
47	 421.5 	 424.95 
48	 431.2 	 437.24 
49	 440.9 	 441.65 
50	 450.6 	 454.95 
51	 460.2 	 466.1 
52	 469.9 	 473.42 
53	 479.6 	 480.53 
54	 489.2 	 491.7 
55	 498.9 	 505.94 
56	 508.4 	 512.42 
57	 517.9 	 521.13 
58	 527.1 	 536.5 
59	 536.5 	 545.37 
60	 545.9 	 553.93 
61	 555.1 	 563.27 
62	 564.3 	 568.6 
63	 573.8 	 583.2 
64	 583.2 	 587.57 
65	 592.7 	 599.96 
66	 602.1 	 610.15 
67	 611.5 	 619.86 
68	 620.8 	 626.43 
69	 630.2 	 637.06 
70	 639.4 	 642.35 
71	 648.6 	 653.5 
72	 658 	 665.47 
73	 667.6 	 672.6 
