591B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 270.6 	 274.29 
2	 280.2 	 289.68 
3	 289.8 	 297.22 
4	 299.4 	 306.48 
5	 308.8 	 313.8 
6	 318.2 	 326.06 
7	 327.6 	 336.6 
8	 337.2 	 339.37 
9	 346.8 	 349.49 
10	 356.4 	 360.71 
11	 366 	 367.63 
12	 375.6 	 378.11 
13	 385.2 	 388.44 
14	 394.8 	 397.01 
15	 404.4 	 408.51 
16	 414 	 414.52 
17	 423.6 	 428.66 
18	 433.2 	 441.9 
19	 442.8 	 450.66 
20	 452.4 	 460.14 
21	 462 	 466.68 
22	 471.6 	 479.58 
23	 481.2 	 490.8 
24	 490.8 	 497.04 
