504B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
30	 489 	 489 
31	 498.5 	 498.5 
32	 507.5 	 510.44 
33	 516.5 	 518.88 
34	 525.5 	 527.71 
35	 534.5 	 536.16 
36	 543.5 	 548.22 
37	 552.5 	 555.16 
38	 561.5 	 563.8 
39	 570.5 	 573.4 
40	 579.5 	 584 
41	 584 	 588.4 
42	 593 	 594.5 
43	 602.5 	 603.89 
44	 611 	 613 
45	 620 	 621.87 
46	 629 	 631.85 
47	 638 	 641.82 
48	 647 	 650.1 
49	 656 	 658.73 
50	 665 	 665.3 
51	 669.5 	 670.4 
52	 678.5 	 682.55 
53	 687.5 	 687.87 
54	 692 	 693.58 
55	 696.5 	 697.77 
56	 705.5 	 707.28 
57	 714.5 	 718.4 
58	 723.5 	 727.36 
59	 732.5 	 732.9 
60	 741.5 	 743.35 
61	 750.5 	 752.81 
62	 755 	 756.6 
63	 764 	 767.85 
64	 773 	 777.55 
65	 782 	 783.1 
66	 791 	 793.41 
67	 800 	 800.95 
68	 809 	 809.8 
69	 818 	 819 
70	 827 	 828.48 
