631A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.7 
2	 9.7 	 19.6 
3	 19.6 	 29.21 
4	 29.5 	 38.43 
5	 39.1 	 48.68 
6	 48.7 	 58.2 
7	 58.2 	 67.86 
8	 68 	 77.5 
9	 77.5 	 87.2 
10	 87.2 	 96.6 
11	 96.6 	 105.55 
12	 109.7 	 119.2 
13	 119.2 	 128.48 
14	 128.8 	 138.4 
15	 138.4 	 142.16 
16	 147.9 	 151.61 
17	 157.5 	 161.3 
18	 167.2 	 168.06 
19	 176.9 	 186.5 
20	 186.5 	 186.98 
21	 196.1 	 196.33 
22	 205.6 	 207.05 
23	 215.3 	 215.47 
24	 224.9 	 225.83 
25	 234.5 	 236.04 
