607A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.33 
2	 6.4 	 15.37 
3	 16 	 22.5 
4	 22.5 	 30.5 
5	 30.5 	 39.75 
6	 40.1 	 49.34 
7	 49.7 	 59.17 
8	 59.3 	 67.99 
9	 68.9 	 78.15 
10	 78.5 	 87.82 
11	 88.1 	 95.09 
12	 97.7 	 107.15 
13	 107.3 	 116.4 
14	 116.9 	 123.98 
15	 126.5 	 135.71 
16	 136.1 	 144.09 
17	 145.7 	 149.4 
18	 149.4 	 158.17 
19	 159 	 163.81 
20	 164 	 172.37 
21	 258.3 	 263.04 
22	 263.3 	 271.75 
23	 272.9 	 277.9 
24	 282.5 	 291.34 
25	 292.1 	 300.62 
26	 301.7 	 307.45 
