464	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .02 
2	 3.5 	 13 
3	 13 	 21.47 
4	 22.5 	 29.15 
5	 32 	 39.27 
6	 41.5 	 51 
7	 51 	 59.96 
8	 60.5 	 62.32 
9	 70 	 75.95 
10	 79.5 	 85.08 
11	 89 	 89.75 
12	 98.5 	 99.25 
13	 108 	 108.21 
14	 117.5 	 117.82 
15	 127 	 127.24 
16	 136.5 	 136.65 
17	 146 	 146.27 
18	 155.5 	 155.65 
19	 165 	 165.22 
20	 174.5 	 175.26 
21	 184 	 184.73 
22	 193.5 	 193.85 
23	 203 	 203.77 
24	 212.5 	 212.7 
25	 222 	 222.82 
26	 231.5 	 232.12 
27	 241 	 241.7 
28	 250.5 	 250.97 
29	 260 	 261.06 
30	 269.5 	 269.82 
31	 279 	 279.44 
32	 288.5 	 289.28 
33	 298 	 298.5 
34	 307.5 	 307.7 
