533	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.7 
2	 2.7 	 5.17 
3	 7.2 	 7.3 
4	 8.2 	 8.4 
5	 8.4 	 11.37 
6	 11.4 	 15.55 
7	 15.9 	 19.65 
8	 20.4 	 24.18 
9	 24.9 	 29.21 
10	 29.4 	 32.07 
11	 33.9 	 38.03 
12	 38.4 	 42.24 
13	 42.9 	 47. 
14	 47 	 50.41 
15	 51.5 	 55 
16	 55 	 59.5 
17	 59.5 	 63.38 
18	 64 	 67.65 
19	 68.5 	 71.8 
20	 73 	 77.19 
21	 77.5 	 81.62 
22	 82 	 85.2 
23	 86.5 	 91 
24	 91 	 95.5 
25	 95.5 	 100 
26	 100 	 101.85 
27	 104.5 	 108.92 
28	 109 	 113.46 
29	 113.5 	 114.64 
30	 118 	 120.99 
31	 122.5 	 127 
32	 127 	 131.5 
33	 131.5 	 135.73 
34	 136 	 140.5 
35	 140.5 	 144.56 
36	 145 	 146.26 
37	 146.5 	 149.5 
38	 149.5 	 154 
39	 154 	 158.12 
40	 158.5 	 162.8 
41	 163 	 167.5 
