207A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 47 	 55.6 
2	 56 	 57 
3	 65 	 74 
4	 74 	 80.5 
5	 83 	 92 
6	 92 	 100.4 
7	 101 	 110 
8	 110 	 118.5 
9	 119 	 128 
10	 133 	 138.3 
11	 142 	 148.1 
12	 151 	 152 
13	 160 	 168 
14	 169 	 170.9 
15	 178 	 184 
16	 187 	 190.8 
17	 196 	 199.5 
18	 205 	 213.9 
19	 214 	 221.7 
20	 223 	 232 
21	 237 	 245.8 
22	 246 	 247 
23	 255 	 263 
24	 264 	 270.3 
25	 273 	 278.4 
26	 282 	 286.8 
27	 291 	 293.4 
28	 300 	 300.7 
29	 309 	 311.7 
30	 318 	 319.5 
31	 330 	 334.6 
32	 339 	 339 
33	 348 	 351.6 
34	 357 	 360 
35	 366 	 368.9 
36	 375 	 375.4 
37	 384 	 384 
38	 393 	 393.1 
39	 402 	 402.6 
40	 411 	 411.8 
41	 420 	 420 
42	 432 	 434.1 
43	 441 	 441.4 
44	 450 	 451.4 
45	 459 	 463.5 
46	 468 	 474 
47	 477 	 480.3 
48	 486 	 492.5 
49	 495 	 495 
50	 504 	 504 
