1081A	2.00	19990325	1	From IR ODP 175, p.227
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	0.94
2	1.0	8.270
3	10.5	20.10
4	20.0	29.98
5	29.5	39.17
6	39.0	48.57
7	48.5	58.13
8	58.0	67.76
9	67.5	76.77
10	77.0	86.36
11	86.5	96.17
12	96.0	105.10
13	105.5	114.87
14	115.0	124.55
15	124.5	134.71
16	134.0	143.69
17	137.0	144.50
18	146.0	154.54
19	154.5	164.22
20	164.1	172.95
21	173.8	182.43
22	183.5	193.41
23	193.1	201.86
24	202.8	209.34
25	212.4	219.85
26	222.0	228.33
27	231.5	240.38
28	241.2	249.92
29	250.8	258.77
30	260.4	267.57
31	270.1	273.93
32	279.7	289.37
33	289.3	298.12
34	299.0	302.20
35	308.6	312.05
36	318.2	327.19
37	327.8	336.10
38	337.5	341.86
39	347.1	356.73
40	356.8	358.00
41	366.4	375.28
42	376.0	385.82
43	385.6	394.96
44	395.3	397.84
45	404.9	414.74
46	414.6	424.36
47	424.2	433.75
48	433.8	443.54
49	443.5	448.43
