317B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.5 
2	 6.5 	 13.9 
3	 16 	 23.5 
4	 25.5 	 32.7 
5	 35 	 43.5 
6	 44.5 	 53.7 
7	 54 	 61.5 
8	 63.5 	 71.6 
9	 73 	 82 
10	 82.5 	 91.7 
11	 92 	 95.6 
12	 101.5 	 110.5 
13	 111 	 120.5 
14	 120.5 	 124.5 
15	 130 	 130.1 
16	 139.5 	 148.7 
17	 149 	 149.8 
18	 158.5 	 167.5 
19	 168 	 177 
20	 177.5 	 186.5 
21	 187 	 187.1 
22	 196.5 	 205.5 
23	 206 	 215.2 
24	 215.5 	 224.5 
25	 225 	 234 
26	 234.5 	 237.5 
27	 244 	 253 
28	 253.5 	 261.7 
29	 263 	 271.7 
30	 272.5 	 281.5 
31	 282 	 291.3 
32	 291.5 	 299 
33	 301 	 309.4 
34	 310.5 	 319.5 
35	 320 	 328.8 
36	 329.5 	 338.9 
37	 339 	 348.5 
38	 348.5 	 354.6 
39	 358 	 367.5 
40	 367.5 	 375.2 
41	 377 	 377.1 
42	 386.5 	 390.5 
43	 396 	 396.1 
44	 405.5 	 405.7 
45	 415 	 415.1 
