463	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.5 
2	 5.5 	 14.9 
3	 15 	 22.98 
4	 24.5 	 33.84 
5	 34 	 37.02 
6	 38 	 43.5 
7	 43.5 	 48.64 
8	 53 	 57.05 
9	 62.5 	 66.85 
10	 72 	 81.25 
11	 81.5 	 88.3 
12	 91 	 100.02 
13	 100.5 	 109.83 
14	 110 	 116.57 
15	 119.5 	 128.06 
16	 129 	 137.8 
17	 138.5 	 148 
18	 148 	 148.59 
19	 157.5 	 167 
20	 167 	 168.41 
21	 176.5 	 185.82 
22	 186 	 192.64 
23	 195.5 	 197 
24	 199.5 	 203.73 
25	 205 	 207.82 
26	 214.5 	 223.3 
27	 224 	 226.35 
28	 233.5 	 233.56 
29	 243 	 243.83 
30	 252.5 	 255.51 
31	 262 	 262.51 
32	 271.5 	 271.75 
33	 281 	 283.97 
34	 290.5 	 294.58 
35	 300 	 300.34 
36	 309.5 	 309.65 
37	 319 	 319.02 
38	 328.5 	 329.36 
39	 338 	 338.23 
40	 347.5 	 347.62 
41	 357 	 357.13 
42	 366.5 	 366.66 
43	 376 	 382.45 
44	 385.5 	 386.62 
45	 395 	 395.05 
46	 404.5 	 405.49 
47	 414 	 414.08 
48	 423.5 	 427.5 
49	 427.5 	 427.55 
50	 433 	 433.93 
51	 442.5 	 442.63 
52	 452 	 452.23 
53	 461.5 	 463.16 
54	 471 	 471.31 
55	 480.5 	 481.5 
56	 490 	 491.3 
57	 499.5 	 501.92 
58	 509 	 513.3 
59	 518.5 	 523.18 
60	 528 	 533.82 
61	 535.5 	 537.2 
62	 537.5 	 542.14 
63	 547 	 550.55 
64	 556.5 	 560.52 
65	 566 	 569.35 
66	 575.5 	 578.9 
67	 585 	 587.98 
68	 594.5 	 595.07 
69	 604 	 607.6 
70	 613.5 	 623 
71	 623 	 628.56 
72	 632.5 	 639.1 
73	 642 	 648 
74	 651.5 	 653.57 
75	 661 	 662.01 
76	 670.5 	 671.87 
77	 680 	 681.41 
78	 689.5 	 690.94 
79	 699 	 699.79 
80	 708.5 	 709.25 
81	 710.5 	 712.8 
82	 718 	 719.33 
83	 727.5 	 730 
84	 737 	 739.07 
85	 746.5 	 749.71 
86	 756 	 757.35 
87	 765.5 	 766.28 
88	 775 	 775.6 
89	 784.5 	 785.6 
90	 794 	 794.24 
91	 803.5 	 803.53 
92	 813 	 813.1 
