1002E	2.00	200000605	1	From IR ODP 165, p.365
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	1.81
2	1.8	11.82
3	11.3	20.88
4	20.8	29.77
5	30.3	40.17
6	39.8	40.12
7	49.3	59.74
8	58.8	69.41
9	68.3	73.37
10	77.8	86.53
11	87.3	98.22
12	96.8	107.18
13	106.3	116.95
14	115.8	122.05
15	125.4	135.12
16	135.0	143.89
17	144.6	153.41
18	154.3	163.14
