401	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.5 
2	 84.5 	 85.21 
3	 94 	 94.46 
4	 103.5 	 103.83 
5	 113 	 118.6 
6	 122.5 	 128.28 
7	 132 	 140.58 
8	 141.5 	 151 
9	 151 	 159.9 
10	 160.5 	 170 
11	 170 	 177.1 
12	 179.5 	 186.74 
13	 189 	 196.3 
14	 198.5 	 205.57 
15	 208 	 210.04 
16	 217.5 	 221.16 
17	 227 	 230.56 
18	 236.5 	 238.99 
19	 246 	 247.64 
20	 255.5 	 255.62 
21	 265 	 265.19 
22	 274.5 	 274.7 
23	 284 	 285.83 
24	 293.5 	 293.82 
25	 303 	 303 
26	 312.5 	 312.5 
27	 322 	 322 
28	 331.5 	 331.5 
