594	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.9 
2	 5.9 	 14.77 
3	 15.5 	 24.84 
4	 25.1 	 33.94 
5	 34.7 	 44.3 
6	 44.3 	 49.69 
7	 53.9 	 56.67 
8	 63.5 	 65.27 
9	 73.1 	 82.09 
10	 82.7 	 85.39 
11	 92.3 	 101.9 
12	 101.9 	 109.3 
13	 111.5 	 119.24 
14	 121.1 	 126.84 
15	 130.7 	 140.3 
16	 140.3 	 149.84 
17	 149.9 	 149.9 
18	 159.5 	 168.06 
19	 169.1 	 178.65 
20	 178.7 	 186.11 
21	 188.3 	 197.66 
22	 197.9 	 197.9 
23	 207.5 	 216.7 
24	 217.1 	 225.89 
25	 226.7 	 234.76 
26	 236.3 	 243.45 
27	 245.9 	 253.52 
28	 255.5 	 262.55 
29	 265.1 	 274.39 
30	 274.7 	 283.22 
31	 284.3 	 292.9 
32	 292.9 	 292.9 
33	 302.5 	 302.8 
34	 312.1 	 319.53 
35	 321.7 	 329.58 
36	 331.3 	 338.17 
37	 340.9 	 342.83 
38	 350.5 	 354.14 
39	 360.1 	 363.26 
40	 369.7 	 375.44 
41	 380.3 	 386.85 
42	 389.9 	 395.63 
43	 399.5 	 401.54 
44	 409.1 	 411.09 
45	 418.7 	 421.19 
46	 428.3 	 431.25 
47	 437.9 	 439.52 
48	 447.5 	 452.19 
49	 457.1 	 462.45 
50	 466.7 	 469.04 
51	 476.3 	 478.02 
52	 485.9 	 488.69 
53	 495.5 	 496.08 
