977A	2.00	19990507	1	From IR ODP 161, p.303
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	3.97
2	4.0	13.88
3	13.5	23.61
4	23.0	32.93
5	32.5	42.39
6	42.0	52.13
7	51.5	61.53
8	61.0	71.01
9	70.5	80.73
10	80.0	89.97
11	89.5	99.60
12	99.0	109.20
13	108.5	118.43
14	118.0	128.10
15	127.5	137.62
16	137.0	147.09
17	146.5	156.53
18	156.0	165.87
19	165.6	175.46
20	175.2	185.11
21	184.9	194.79
22	194.4	204.27
23	204.0	213.86
24	213.6	220.33
25	223.2	233.11
26	232.9	242.49
27	242.6	252.53
28	252.2	262.06
29	261.8	271.65
30	271.4	281.27
31	281.0	290.91
32	290.5	300.42
33	300.1	309.75
34	309.7	319.63
35	319.4	329.32
36	328.9	338.78
37	338.5	348.35
38	348.2	358.09
39	357.9	367.76
40	367.5	377.40
41	377.1	386.91
42	386.7	396.59
43	396.4	406.30
44	406.0	415.83
45	415.6	425.43
46	425.3	435.13
47	434.9	444.82
48	444.5	454.39
49	454.1	464.03
50	463.7	473.66
51	473.3	479.59
52	482.9	492.90
53	492.5	502.45
54	502.1	512.00
55	511.8	521.76
56	521.4	531.27
57	531.0	532.90
58	540.7	540.70
59	550.4	550.45
60	560.0	560.23
61	569.6	569.67
62	579.2	579.22
63	588.9	588.93
