476	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 9 	 15.05 
3	 18.5 	 27.45 
4	 28 	 35.15 
5	 37.5 	 45.94 
6	 47 	 53.1 
7	 56.5 	 66 
8	 66 	 70.32 
9	 75.5 	 84.39 
10	 85 	 94.5 
11	 94.5 	 104 
12	 104 	 112.82 
13	 113.5 	 123 
14	 123 	 130.55 
15	 132.5 	 137.43 
16	 142 	 147.51 
17	 151.5 	 155.45 
18	 161 	 169.76 
19	 170.5 	 180 
20	 180 	 189.5 
21	 189.5 	 194.7 
22	 199 	 199.11 
23	 208.5 	 208.6 
24	 218 	 218.03 
25	 227.5 	 227.75 
26	 237 	 237.7 
27	 246.5 	 246.51 
28	 256 	 256.06 
29	 265.5 	 266.15 
30	 275 	 275.06 
31	 284.5 	 284.59 
32	 294 	 294.25 
33	 256 	 258.2 
