805B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.7 
2	 6.7 	 16.2 
3	 16.2 	 25.7 
4	 25.7 	 35.2 
5	 35.2 	 44.7 
6	 44.7 	 54.2 
7	 54.2 	 63.7 
8	 63.7 	 73.2 
9	 73.2 	 82.7 
10	 82.7 	 92.2 
11	 92.2 	 101.7 
12	 101.7 	 111.2 
13	 111.2 	 120.7 
14	 120.7 	 130.2 
15	 130.2 	 139.7 
16	 139.7 	 149.2 
17	 149.2 	 158.7 
18	 158.7 	 168.2 
19	 168.2 	 176.61 
20	 177.7 	 187.2 
21	 187.2 	 196.7 
22	 196.7 	 206.2 
23	 206.2 	 215.7 
24	 215.7 	 225.2 
25	 225.2 	 234.7 
26	 234.7 	 244.2 
27	 244.2 	 253.7 
28	 253.7 	 263.2 
29	 263.2 	 271.61 
30	 272.9 	 282.03 
31	 282.5 	 291.52 
32	 292.2 	 299.44 
33	 301.4 	 310.37 
34	 311 	 318.78 
35	 320.5 	 328.31 
36	 330 	 337.9 
37	 339.7 	 348.11 
38	 349.4 	 356.91 
39	 359 	 367.99 
40	 368.7 	 377.03 
41	 378.3 	 385.77 
42	 388 	 396.06 
43	 397.7 	 406.83 
44	 407.3 	 416.52 
45	 417 	 425.44 
46	 426.5 	 434.86 
47	 436 	 436.7 
48	 445.5 	 452.42 
49	 455.1 	 463.52 
50	 464.8 	 472.17 
