382	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 50.7 	 60.1 
2	 107.2 	 111.62 
3	 174 	 175.97 
4	 202.5 	 203.84 
5	 231 	 236.86 
6	 250.1 	 259.6 
7	 269.1 	 278.43 
8	 278.6 	 288.2 
9	 288.2 	 297.22 
10	 297.7 	 300.2 
11	 307.3 	 316.8 
12	 316.8 	 326.3 
13	 326.3 	 335.8 
14	 335.8 	 345.05 
15	 345.3 	 354.8 
16	 354.8 	 364.4 
17	 364.4 	 373.2 
18	 373.8 	 379.5 
19	 383.3 	 388 
20	 402.3 	 408.95 
21	 411.7 	 415.74 
22	 440.3 	 443.8 
23	 468.9 	 472.83 
24	 496.4 	 498.7 
25	 516.5 	 519.4 
