959A	2.00	19990203	1	From IR ODP 159, p.70
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	9.08
2	9.1	18.99
3	18.6	28.64
4	28.1	38.44
5	37.6	47.60
6	47.1	57.05
7	56.6	56.69
8	66.1	76.02
9	75.6	85.10
10	85.1	95.15
11	94.6	104.58
12	104.1	114.20
13	113.6	123.58
14	123.1	132.70
15	132.6	142.48
16	142.1	152.02
17	151.6	161.05
18	161.1	171.14
19	170.6	180.74
20	180.1	189.84
21	189.1	198.85
22	198.6	207.89
23	207.6	217.20
24	216.6	226.54
25	225.8	235.59
26	235.5	245.31
27	245.1	254.94
28	254.8	264.71
29	264.4	274.23
30	274.0	283.77
31	283.7	292.95
32	293.3	302.62
33	303.0	312.48
34	312.6	321.34
35	322.2	331.97
36	331.8	341.81
37	341.5	351.31
38	351.2	361.10
39	360.8	370.65
40	370.5	380.33
41	380.2	389.97
42	389.8	399.44
43	399.2	409.06
44	408.5	418.21
45	418.1	428.00
46	427.7	437.53
47	437.4	440.64
48	447.0	447.47
49	456.6	456.96
50	466.3	466.56
51	475.9	476.14
52	479.9	480.64
