494A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 37.5 	 42.3 
2	 47 	 52.7 
3	 56.5 	 56.7 
4	 66 	 66.35 
5	 75.5 	 79.24 
6	 85 	 85.05 
7	 94.5 	 99.05 
8	 104.5 	 107.53 
9	 113.5 	 117.53 
10	 123 	 123.6 
11	 132.5 	 133.4 
12	 142 	 144.77 
13	 151.5 	 151.51 
14	 161 	 164.59 
15	 170.5 	 172.96 
16	 180 	 182.41 
17	 189.5 	 192.55 
18	 199 	 203.52 
19	 208.5 	 211.41 
20	 218 	 225.85 
21	 227.5 	 231.42 
22	 237 	 243.02 
23	 246.5 	 250.08 
24	 256 	 258.59 
25	 265.5 	 270.85 
26	 275 	 278.6 
27	 284.5 	 288.01 
28	 294 	 295 
29	 303 	 305.2 
30	 312.5 	 313.5 
31	 321.5 	 321.7 
32	 330.5 	 330.6 
33	 339.5 	 339.92 
34	 348.5 	 348.73 
35	 357.5 	 357.74 
