643A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.25 
2	 5.3 	 14.8 
3	 14.8 	 24.3 
4	 24.3 	 33.8 
5	 33.8 	 43.23 
6	 43.3 	 52.04 
7	 52.8 	 60.95 
8	 62.3 	 71.77 
9	 71.8 	 81.3 
10	 81.3 	 90.8 
11	 90.8 	 100.3 
12	 100.3 	 109.6 
13	 109.8 	 119.3 
14	 119.3 	 128.43 
15	 128.8 	 138.22 
16	 138.3 	 147.8 
17	 147.8 	 148.47 
18	 157.3 	 161.03 
19	 166.8 	 176.29 
20	 176.3 	 185.8 
21	 185.8 	 190.01 
22	 195.3 	 205.05 
23	 205.1 	 214.9 
24	 214.9 	 224.68 
25	 224.7 	 234.5 
26	 234.5 	 244.3 
27	 244.3 	 254.01 
28	 254.1 	 263.87 
29	 263.93 	 273.7 
30	 273.7 	 274.64 
31	 283.5 	 293.3 
32	 293.3 	 298.18 
33	 303.1 	 307.98 
34	 312.9 	 316.92 
35	 322.7 	 326.49 
36	 332.5 	 341.32 
37	 342.3 	 348.47 
38	 352.1 	 355.75 
39	 361.8 	 365.45 
40	 371.4 	 372.47 
41	 381.1 	 382.93 
42	 390.7 	 395.99 
43	 400.4 	 400.81 
44	 410 	 419.7 
45	 419.7 	 428.68 
46	 429.4 	 439.1 
47	 439.1 	 448.7 
48	 448.7 	 458.4 
49	 458.4 	 468.1 
50	 468.1 	 469.33 
51	 477.7 	 487.3 
52	 487.3 	 497 
53	 497 	 506.2 
54	 506.7 	 516.4 
55	 516.4 	 526 
56	 526 	 535.6 
57	 535.6 	 545.2 
58	 545.2 	 545.2 
59	 545.2 	 547.2 
60	 554.9 	 558.63 
61	 561.2 	 562.95 
62	 563.7 	 565.2 
