644A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.2 
2	 9.2 	 16.12 
3	 16.2 	 24.83 
4	 25.7 	 34.55 
5	 35.2 	 42.83 
6	 44.7 	 53.52 
7	 54.2 	 60.18 
8	 63.7 	 71.53 
9	 73.2 	 81.01 
10	 82.7 	 91.28 
11	 92.2 	 101.7 
12	 101.7 	 111.2 
13	 111.2 	 120.7 
14	 120.7 	 128.46 
15	 130.2 	 139.7 
16	 139.7 	 148.35 
17	 149.2 	 158.22 
18	 158.7 	 168.19 
19	 168.2 	 174.79 
20	 177.7 	 184.76 
21	 184.8 	 186.8 
22	 186.8 	 194.1 
23	 194.1 	 201.1 
24	 201.1 	 206 
25	 206 	 210.5 
26	 210.5 	 214.3 
27	 214.3 	 216.1 
28	 216.1 	 221.1 
29	 221.1 	 226.08 
30	 226.1 	 232.1 
31	 232.1 	 237.77 
32	 238.1 	 243.69 
33	 243.7 	 245.98 
34	 246 	 252.8 
