206	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.3 
2	 4 	 10.2 
3	 13 	 17 
4	 22 	 31 
5	 31 	 38 
6	 40 	 48.8 
7	 49 	 55.7 
8	 58 	 67 
9	 71 	 80 
10	 80 	 85.7 
11	 89 	 98 
12	 98 	 107 
13	 107 	 110.4 
14	 116 	 125 
15	 125 	 134 
16	 134 	 143 
17	 143 	 151.5 
18	 152 	 161 
19	 165 	 172.4 
20	 174 	 182.6 
21	 183 	 192 
22	 192 	 201 
23	 201 	 202.9 
24	 210 	 218.6 
25	 219 	 220.5 
26	 228 	 231.7 
27	 237 	 239.6 
28	 250 	 254.6 
29	 259 	 262.2 
30	 268 	 273.3 
31	 277 	 286 
32	 286 	 289.8 
33	 295 	 296.2 
34	 304 	 305.9 
35	 313 	 315 
36	 322 	 325 
37	 335 	 337.2 
38	 344 	 346.3 
39	 353 	 356 
40	 362 	 364.8 
41	 371 	 373.8 
42	 380 	 381.4 
43	 389 	 390.5 
44	 398 	 399.8 
45	 407 	 410.6 
