795A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.3 
2	 9.3 	 18.8 
3	 18.8 	 28.3 
4	 28.3 	 37.8 
5	 37.8 	 47.3 
6	 47.3 	 56.8 
7	 56.8 	 66.3 
8	 66.3 	 75.8 
9	 75.8 	 85.3 
10	 85.3 	 88 
11	 94.8 	 104.3 
12	 104.3 	 113.8 
13	 113.8 	 123.3 
14	 123.3 	 132.8 
15	 132.8 	 142.3 
16	 142.3 	 148.2 
17	 151.8 	 151.81 
18	 152.9 	 162.4 
19	 162.4 	 171.9 
20	 171.9 	 171.9 
21	 181.6 	 191.13 
22	 191.2 	 200.74 
23	 200.9 	 200.9 
24	 210.7 	 210.7 
25	 220.4 	 230.1 
26	 230.1 	 239.9 
27	 239.9 	 249.7 
28	 249.7 	 251.38 
29	 259.5 	 264.32 
30	 269.3 	 276.17 
31	 279.1 	 287.18 
32	 288.8 	 288.8 
33	 298.6 	 298.6 
34	 307.9 	 317.6 
35	 317.6 	 326.94 
36	 327.2 	 327.78 
37	 336.9 	 338.73 
38	 346.6 	 346.94 
39	 356.2 	 356.39 
