799B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 450 	 450 
2	 459.5 	 459.72 
3	 469.2 	 469.2 
4	 479.9 	 479.9 
5	 489.6 	 494.14 
6	 494.6 	 499.7 
7	 499.7 	 505.37 
8	 509.3 	 517.66 
9	 519 	 524.96 
10	 528.6 	 534.54 
11	 538.3 	 547.9 
12	 547.9 	 554.26 
13	 557.6 	 565.29 
14	 567.3 	 573.53 
15	 577 	 584.59 
16	 586.6 	 592.7 
17	 596.3 	 604.89 
18	 605.9 	 615.25 
19	 615.6 	 624.36 
20	 625.2 	 634.87 
21	 634.9 	 639.42 
22	 644.6 	 646.66 
23	 654.2 	 657.57 
24	 663.8 	 669.49 
25	 673.5 	 677.91 
26	 683.2 	 686.56 
27	 692.5 	 702.1 
28	 702.1 	 708.79 
29	 711.8 	 721.4 
30	 721.4 	 723.7 
31	 730.8 	 732.61 
32	 740.5 	 741.24 
33	 750.2 	 753.68 
34	 759.8 	 763.41 
35	 769.5 	 771.83 
36	 779.2 	 781.21 
37	 788.9 	 789.61 
38	 798.5 	 800.57 
39	 808.1 	 809.45 
40	 817.8 	 818.39 
41	 827.1 	 827.98 
42	 836.8 	 837.75 
43	 846.4 	 846.95 
44	 856.1 	 856.31 
45	 865.8 	 867.94 
46	 875.3 	 881.83 
47	 885 	 890.33 
48	 894.6 	 897.76 
49	 904.2 	 906.99 
50	 913.6 	 918.87 
51	 923.3 	 930.8 
52	 932.9 	 936.03 
53	 942.6 	 944.77 
54	 952.2 	 956.67 
55	 961.8 	 964.16 
56	 971.5 	 975.62 
57	 981.1 	 983.16 
58	 990.8 	 993.74 
59	 1000.5 	 1002.63 
60	 1010.2 	 1015.51 
61	 1019.8 	 1028.57 
62	 1029.5 	 1035.33 
63	 1039.1 	 1042.88 
64	 1048.8 	 1050.74 
65	 1058.4 	 1062.04 
66	 1068.1 	 1069.72 
67	 1077.7 	 1081.97 
