720A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.4 
2	 9.4 	 18.88 
3	 19 	 28.54 
4	 28.6 	 28.61 
5	 38.2 	 46.58 
6	 47.9 	 48.6 
7	 57.6 	 60.36 
8	 67.3 	 67.3 
9	 77 	 77 
10	 86.7 	 86.94 
11	 96.4 	 101.36 
12	 106 	 108.39 
13	 115.7 	 116.12 
14	 125.4 	 126.03 
15	 135 	 135 
16	 144.7 	 147.49 
17	 154.4 	 154.43 
18	 164 	 164 
19	 173.7 	 177.96 
20	 183.4 	 187.95 
21	 193 	 193.99 
22	 202.7 	 203.76 
23	 212.4 	 212.61 
24	 222 	 223.85 
25	 231.7 	 231.7 
26	 241.4 	 242.07 
27	 251 	 251.98 
28	 260.5 	 262.04 
29	 270.1 	 270.62 
30	 279.8 	 289.27 
31	 289.4 	 290.41 
32	 299 	 302.01 
33	 308.6 	 309.03 
34	 318.2 	 318.2 
35	 327.8 	 327.8 
36	 337.4 	 338.18 
37	 347 	 347.57 
38	 356.6 	 356.9 
39	 366.2 	 366.86 
40	 375.9 	 378.07 
41	 385.2 	 386.3 
42	 394.9 	 395.25 
43	 404.6 	 405.78 
