306	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.9 
2	 9.5 	 9.6 
3	 19 	 19.2 
4	 37.5 	 37.8 
5	 56.5 	 56.6 
6	 75.5 	 76.3 
7	 94 	 94.1 
8	 113 	 114.7 
9	 132 	 133.7 
10	 151 	 152.1 
11	 169.5 	 170.5 
12	 188.5 	 189.8 
13	 207.5 	 207.6 
14	 217 	 217.1 
15	 226 	 226.1 
16	 235 	 235.1 
17	 244 	 244.1 
18	 253 	 253.1 
19	 262.5 	 262.6 
20	 271.5 	 273.9 
21	 281 	 282.3 
22	 290.5 	 291.4 
23	 300 	 300.1 
24	 309 	 309.5 
25	 318.5 	 318.6 
26	 327.5 	 327.7 
27	 337 	 337.1 
28	 346.5 	 346.7 
29	 355.5 	 355.6 
30	 365 	 365.2 
31	 374.5 	 374.6 
32	 376.5 	 376.6 
33	 384 	 384.1 
34	 393 	 393.1 
35	 402 	 402.2 
36	 411.5 	 411.7 
37	 421 	 421.2 
38	 430.5 	 430.7 
39	 440 	 440.1 
40	 449.5 	 450.2 
41	 459 	 460.3 
42	 467.5 	 468.1 
