791A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 4.5 	 14 
3	 14 	 18.63 
4	 23.5 	 30.77 
5	 33 	 42.15 
6	 42.5 	 45.33 
7	 52 	 58.84 
8	 61.6 	 71.3 
9	 71.3 	 80.66 
10	 81 	 89.88 
11	 90.7 	 99.54 
12	 100.4 	 109.56 
13	 110.1 	 119.11 
14	 119.8 	 128.6 
15	 129.5 	 138.38 
16	 139.2 	 148.55 
17	 148.8 	 157.45 
18	 158.5 	 167.88 
19	 168.1 	 177.7 
20	 177.7 	 186.57 
21	 187.4 	 189.05 
22	 196.9 	 206.36 
23	 206.4 	 207.9 
24	 207.9 	 207.9 
25	 217.1 	 218.02 
26	 226.7 	 226.7 
27	 236.4 	 236.4 
28	 246 	 247.29 
29	 255.6 	 255.6 
30	 265.3 	 265.63 
31	 274.9 	 274.93 
32	 284.6 	 284.62 
33	 294.3 	 295.54 
34	 304 	 304.98 
35	 313.6 	 313.63 
36	 323.3 	 323.31 
37	 332.9 	 332.9 
38	 342.6 	 342.61 
39	 352.3 	 353.48 
40	 362 	 362.54 
41	 371.7 	 371.77 
42	 381.4 	 382.07 
43	 391 	 391 
44	 399.8 	 399.8 
45	 409.1 	 409.1 
46	 418.8 	 419.1 
47	 428.4 	 428.4 
48	 437.7 	 437.7 
49	 447.3 	 447.3 
