219	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.6 
2	 6 	 13.3 
3	 15 	 20.5 
4	 24 	 32.2 
5	 33 	 37.4 
6	 42 	 51 
7	 51 	 59 
8	 60 	 67.8 
9	 69 	 77.8 
10	 78 	 82 
11	 82 	 90.8 
12	 91 	 99.6 
13	 119 	 128 
14	 128 	 136.4 
15	 156 	 165 
16	 165 	 174 
17	 174 	 181.5 
18	 183 	 192 
19	 192 	 201 
20	 201 	 209 
21	 210 	 215.3 
22	 219 	 219.1 
23	 228 	 228.1 
24	 237 	 237.1 
25	 246 	 246.5 
26	 255 	 256.5 
27	 264 	 267.9 
28	 273 	 273 
