380A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 332.5 	 336.05 
2	 342 	 350 
3	 351.5 	 358.6 
4	 361 	 367.4 
5	 370.5 	 378.1 
6	 380 	 384.4 
7	 389.5 	 391.6 
8	 399 	 406.3 
9	 408.5 	 415.9 
10	 418 	 422.2 
11	 427.5 	 435.6 
12	 437 	 445.7 
13	 446.5 	 449.2 
14	 456 	 463 
15	 465.5 	 472 
16	 475 	 476.2 
17	 484.5 	 493.25 
18	 494 	 498.75 
19	 503.5 	 511.85 
20	 513 	 519.4 
21	 522.5 	 528.7 
22	 532 	 540.6 
23	 541.5 	 550.6 
24	 551 	 551 
25	 560.5 	 567.5 
26	 570 	 572.7 
27	 579.5 	 588 
28	 589 	 589.5 
29	 593 	 598.3 
30	 598.5 	 601.5 
31	 608 	 614.3 
32	 617.5 	 626.2 
33	 631 	 634.25 
34	 636.5 	 642.9 
35	 646 	 650.75 
36	 655.5 	 661.05 
37	 665 	 673.1 
38	 674.5 	 682.15 
39	 684 	 687.3 
40	 693.5 	 699.1 
41	 703 	 710.6 
42	 712.5 	 721.1 
43	 722 	 730 
44	 731.5 	 737.5 
45	 741 	 749.3 
46	 750.5 	 757.3 
47	 760 	 765.47 
48	 769.5 	 775.9 
49	 779 	 784.1 
50	 788.5 	 792.2 
51	 798 	 807.15 
52	 807.5 	 815.1 
53	 817 	 822.6 
54	 826.5 	 829.6 
55	 836 	 841.2 
56	 845.5 	 850.4 
57	 855 	 860 
58	 864.5 	 868.6 
59	 874 	 875.6 
60	 883.5 	 888.5 
61	 893 	 893.2 
62	 902.5 	 906.6 
63	 912 	 917.7 
64	 921.5 	 928 
65	 931 	 935 
66	 940.5 	 943.8 
67	 950 	 952.1 
68	 959.5 	 959.5 
69	 969 	 975.5 
70	 978.5 	 985.2 
71	 988 	 994.05 
72	 997.5 	 997.55 
73	 1007 	 1012.6 
74	 1016.5 	 1020.8 
75	 1026 	 1028.8 
76	 1035.5 	 1041.5 
77	 1045 	 1049.1 
78	 1054.5 	 1057.1 
79	 1064 	 1066.5 
80	 1073.5 	 1074.7 
