277	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.9 
2	 7 	 16.5 
3	 16.5 	 26 
4	 26 	 35.5 
5	 35.5 	 45 
6	 45 	 53.3 
7	 54.5 	 63.5 
8	 64 	 73.2 
9	 73.5 	 82.5 
10	 83 	 92.5 
11	 92.5 	 101.9 
12	 102 	 110.4 
13	 111.5 	 120.1 
14	 121 	 130.5 
15	 130.5 	 136.6 
16	 140 	 147.2 
17	 149.5 	 157.5 
18	 159 	 162.7 
19	 168.5 	 170.5 
20	 178 	 187.5 
21	 187.5 	 191.4 
22	 197 	 200.8 
23	 206.5 	 211 
24	 216 	 219.5 
25	 225.5 	 228.1 
26	 235 	 240.5 
27	 244.5 	 245.9 
28	 254 	 256.6 
29	 263.5 	 267.8 
30	 273 	 279.2 
31	 282.5 	 285.4 
32	 292 	 294.7 
33	 311 	 312.9 
34	 330 	 332.9 
35	 349 	 352 
36	 368 	 371.4 
37	 377.5 	 380.6 
38	 387 	 390.6 
39	 396.5 	 399.6 
40	 406 	 409.2 
41	 415.5 	 419.5 
42	 425 	 428.2 
43	 434.5 	 438.8 
44	 444 	 447.5 
45	 453.5 	 461.8 
46	 463 	 468.2 
