607	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.44 
2	 9.6 	 19.13 
3	 19.2 	 24.97 
4	 25.2 	 34.67 
5	 34.8 	 44.14 
6	 44.4 	 53.78 
7	 54 	 63.59 
8	 63.6 	 72.89 
9	 73.2 	 82.74 
10	 82.8 	 92.37 
11	 92.4 	 101.7 
12	 102 	 111.28 
13	 111.6 	 121.15 
14	 121.2 	 130.64 
15	 130.8 	 140.25 
16	 140.4 	 146.57 
17	 150 	 152.56 
18	 159.6 	 168.26 
19	 169.2 	 177.82 
20	 178.8 	 188.04 
21	 188.4 	 197.76 
22	 198 	 207.6 
23	 207.6 	 216.99 
24	 217.2 	 226.8 
25	 226.8 	 230.87 
26	 236.4 	 244.56 
27	 246 	 251.44 
28	 255.6 	 265.2 
29	 265.2 	 269.47 
30	 274.8 	 280.12 
