1089A	2.00	20000114	From IR ODP 177, p.56
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	7.32
2	7.3	16.95
3	16.8	21.23
4	26.3	30.71
5	35.8	43.41
6	45.3	52.30
7	54.8	63.48
8	64.3	74.08
9	73.8	75.25
10	83.3	93.02
11	92.8	97.95
12	102.3	111.64
13	111.8	111.85
14	121.3	130.12
15	130.8	136.75
16	140.3	149.29
17	149.8	149.88
18	159.3	166.27
19	168.8	179.79
20	178.3	187.58
21	187.8	195.14
22	197.3	197.30
23	206.8	215.39
