689B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.3 
2	 5.3 	 14.79 
3	 14.8 	 24.18 
4	 24.3 	 33.78 
5	 33.8 	 43.22 
6	 43.3 	 52.84 
7	 52.9 	 62.49 
8	 62.5 	 71.93 
9	 72.1 	 80.66 
10	 81.7 	 90.49 
11	 91.3 	 98.96 
12	 101 	 110.6 
13	 110.6 	 120.2 
14	 120.2 	 129.76 
15	 129.9 	 139.4 
16	 139.4 	 149.09 
17	 149.1 	 158.8 
18	 158.8 	 166.85 
19	 168.5 	 177.05 
20	 178.1 	 184.46 
21	 187.8 	 192.28 
22	 197.5 	 205.43 
23	 207.2 	 212.85 
24	 216.9 	 218.56 
25	 226.6 	 235.51 
26	 236.3 	 238.21 
27	 246 	 250.18 
28	 255.6 	 262.01 
29	 265.2 	 269.77 
30	 274.9 	 279.45 
31	 284.5 	 284.64 
32	 290.8 	 291.62 
33	 294.3 	 294.72 
