1063D	2.00	20011228	1	From IR ODP, 172, p. 253
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	2.33
2	2.3	12.06
3	11.8	21.62
4	21.3	31.16
5	30.8	40.75
6	40.3	50.07
7	49.8	59.50
8	59.3	68.98
9	68.8	78.39
10	78.3	87.90
11	87.8	97.34
12	97.3	107.00
13	106.8	115.80
14	116.3	126.02
15	125.8	135.63
16	135.3	144.99
17	144.8	154.60
18	154.3	164.21
19	163.8	173.09
