273A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 80.5 	 81.7 
2	 100.5 	 100.5 
3	 110 	 112.4 
4	 119.5 	 121.5 
5	 129 	 129 
6	 138.5 	 140.6 
7	 148 	 150.8 
8	 157.5 	 163.9 
9	 167 	 169.4 
10	 176.5 	 179.3 
11	 179.5 	 185.7 
12	 186 	 186.6 
13	 195.5 	 200.2 
14	 205 	 207.4 
15	 214.5 	 215.1 
16	 224 	 225.7 
17	 233.5 	 237.6 
18	 243 	 243.4 
19	 252.5 	 252.5 
20	 262 	 262 
21	 271.5 	 271.9 
22	 273.5 	 277.5 
23	 281 	 283.1 
24	 290.5 	 291.1 
25	 300 	 302.5 
26	 309.5 	 310.1 
27	 319 	 319.7 
28	 328.5 	 328.5 
29	 338 	 339.8 
