417A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.5 
2	 8.5 	 13.6 
3	 18 	 26.3 
4	 27.5 	 27.5 
5	 37 	 38.7 
6	 46.5 	 54.7 
7	 56 	 56 
8	 65.5 	 72.3 
9	 75 	 81.9 
10	 84.5 	 89.85 
11	 94 	 101.6 
12	 103.5 	 109.4 
13	 113 	 121.2 
14	 122.5 	 129.3 
15	 132 	 136.5 
16	 141.5 	 151 
17	 151 	 152.6 
18	 160.5 	 166.64 
19	 170 	 178.53 
20	 179.5 	 186.61 
21	 189 	 192.6 
22	 198.5 	 199.77 
23	 208 	 208.75 
24	 217.5 	 223.21 
25	 227 	 228.14 
26	 236.5 	 242.65 
27	 246 	 247.85 
28	 255.5 	 261.84 
29	 265 	 272.3 
30	 274.5 	 280.81 
31	 284 	 290.9 
32	 293.5 	 299.4 
33	 303 	 308.8 
34	 312.5 	 319.3 
35	 322 	 328.67 
36	 331.5 	 338.7 
37	 341 	 346.73 
38	 348.5 	 357.3 
39	 357.36 	 362.11 
40	 363.5 	 368.54 
41	 369.5 	 377.18 
42	 379 	 387.5 
43	 388.5 	 394.1 
44	 394.5 	 398.7 
45	 398.75 	 398.75 
46	 407.5 	 410.9 
