532A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.34 
2	 3.4 	 7.45 
3	 7.8 	 12.2 
4	 12.2 	 16.6 
5	 16.6 	 19.74 
6	 21 	 25.18 
7	 25.4 	 29.14 
8	 29.8 	 34.14 
9	 34.2 	 37.92 
10	 38.6 	 42.51 
11	 43 	 46.83 
12	 47.4 	 51.37 
13	 51.8 	 55.24 
14	 56.2 	 59.79 
15	 60.6 	 62.71 
16	 65 	 69.23 
17	 69.4 	 73.74 
18	 73.8 	 78.07 
19	 78.2 	 82.37 
20	 82.6 	 86.8 
21	 87 	 90.87 
22	 91.4 	 95.2 
23	 95.8 	 100.11 
24	 100.2 	 104.38 
25	 104.6 	 108.66 
26	 109 	 112.5 
27	 113.4 	 113.63 
28	 117.8 	 122.14 
29	 122.2 	 126.16 
30	 126.6 	 130.93 
31	 131 	 133.34 
32	 135.4 	 139.04 
33	 139.8 	 143.36 
34	 144.2 	 148.07 
35	 148.2 	 152.56 
36	 152.6 	 156.95 
37	 157 	 157 
38	 161 	 165.4 
39	 165.4 	 165.4 
40	 168.4 	 172.8 
41	 172.8 	 176.27 
42	 176.8 	 181.2 
43	 181.2 	 181.2 
44	 184.2 	 188.01 
45	 188.2 	 188.2 
46	 192.2 	 192.2 
47	 195.2 	 199.48 
