119	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 10 	 13.3 
2	 50 	 56.6 
3	 100 	 102.9 
4	 150 	 152.6 
5	 198 	 202.2 
6	 240 	 244.8 
7	 249 	 253.5 
8	 258 	 264.9 
9	 267 	 269.6 
10	 276 	 281.4 
11	 284 	 291.7 
12	 293 	 296.9 
13	 302 	 306.9 
14	 311 	 318.1 
15	 320 	 327.3 
16	 329 	 335.1 
17	 338 	 345 
18	 347 	 356 
19	 356 	 362.1 
20	 365 	 369.4 
21	 374 	 383 
22	 383 	 384.7 
23	 392 	 392.7 
24	 401 	 404.5 
25	 410 	 412.2 
26	 419 	 422 
27	 428 	 429.4 
28	 443 	 444.9 
29	 459 	 464.1 
30	 493 	 501 
31	 543 	 550.3 
32	 592 	 593.9 
33	 594 	 597.9 
34	 622 	 623 
35	 630 	 634.9 
36	 648 	 653.1 
37	 662 	 666.9 
38	 674 	 678.6 
39	 686 	 693.5 
40	 699 	 706.5 
