418A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 111 	 115.6 
2	 120.5 	 122.63 
3	 130 	 139.5 
4	 139.5 	 146.23 
5	 149 	 156.85 
6	 158.5 	 165.1 
7	 168 	 176 
8	 196.5 	 197.25 
9	 234.5 	 234.68 
10	 272.5 	 274.33 
11	 282 	 282.23 
12	 291.5 	 293.45 
13	 301 	 304.05 
14	 310.5 	 310.7 
15	 320 	 324.8 
16	 329.5 	 332.5 
17	 332.5 	 338.13 
18	 339 	 346.7 
19	 348 	 357 
20	 357 	 365.82 
21	 366 	 366.85 
22	 367 	 368.91 
23	 375.5 	 375.74 
24	 376 	 377.98 
25	 381.5 	 384.5 
26	 384.5 	 389.68 
27	 393.5 	 396.55 
28	 402.5 	 407.72 
29	 411.5 	 413.45 
30	 414.5 	 419.3 
31	 422 	 425.32 
32	 431 	 431.1 
33	 440 	 447.86 
34	 449 	 456.15 
35	 458 	 463.67 
36	 467 	 473.36 
37	 476 	 477.94 
38	 479.5 	 486.7 
39	 488.5 	 490.1 
40	 497.5 	 498.5 
41	 498.5 	 504.3 
42	 507.5 	 513.12 
43	 516.5 	 520.56 
44	 525.5 	 531.63 
45	 534.5 	 540.41 
46	 543.5 	 549.34 
47	 552.5 	 558.73 
48	 561.5 	 567.14 
49	 570.5 	 573.32 
50	 573.5 	 579.51 
51	 582.9 	 588.52 
52	 592.2 	 599.96 
53	 601.6 	 605.47 
54	 611 	 612.62 
55	 620.4 	 627.64 
56	 629.8 	 637.4 
57	 639 	 645.94 
58	 648.2 	 653.05 
59	 657.4 	 665.61 
60	 667 	 674.49 
61	 676.5 	 677.57 
62	 686 	 690 
63	 690 	 695 
64	 695.5 	 703.78 
65	 705.1 	 712.2 
66	 714.6 	 722.14 
67	 724.1 	 728.4 
68	 729.1 	 732.41 
69	 733.6 	 741.63 
70	 743.1 	 750.58 
71	 752.7 	 757.45 
72	 758.8 	 763.87 
73	 764.8 	 773.24 
74	 774.3 	 781.7 
75	 781.7 	 787.1 
76	 787.1 	 791.2 
77	 793.1 	 800.48 
78	 802.4 	 810.9 
79	 812 	 821.26 
80	 821.5 	 830.5 
81	 831 	 837.5 
82	 837.5 	 840.49 
83	 840.5 	 845.5 
84	 845.5 	 850 
85	 850 	 858.38 
86	 859.5 	 865.89 
