633A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.67 
2	 8.7 	 17.6 
3	 18.3 	 27.84 
4	 28 	 37.14 
5	 37.6 	 47.2 
6	 47.2 	 56.75 
7	 56.9 	 66.4 
8	 66.4 	 72.85 
9	 75.5 	 75.5 
10	 83.9 	 83.9 
11	 93.6 	 94.2 
12	 103.1 	 103.26 
13	 112.7 	 117.22 
14	 122.3 	 126.14 
15	 132 	 137.74 
16	 141.7 	 151.11 
17	 151.4 	 152.18 
18	 160 	 161.16 
19	 169.6 	 171.27 
20	 179.3 	 179.71 
21	 188.9 	 191.25 
22	 198.5 	 205.32 
23	 208.2 	 209.39 
24	 217.8 	 219.07 
