930C	2.00	19980722	1	From IR ODP, 155, p.91
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	29.0	39.39
2	38.5	48.81
3	48.0	58.27
4	57.5	67.78
5	67.0	77.23
6	76.5	86.72
7	86.0	96.26
8	95.5	103.10
9	105.1	110.23
10	114.7	123.59
11	124.4	133.13
12	134.0	142.20
13	201.1	205.41
14	210.8	218.04
15	220.4	223.47
16	230.1	237.24
17	239.7	242.90
18	249.4	249.40
