728B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.2 
2	 1.2 	 10.7 
3	 10.7 	 20.1 
4	 20.1 	 29.6 
5	 29.6 	 39.1 
6	 39.1 	 48.6 
7	 48.6 	 58.1 
8	 58.1 	 67.7 
9	 67.7 	 77.3 
10	 77.3 	 86.9 
11	 86.9 	 96.33 
12	 96.5 	 106.05 
13	 106.1 	 115.75 
14	 115.8 	 125.5 
15	 125.5 	 135.1 
16	 135.1 	 144.23 
17	 144.7 	 153.08 
18	 154.4 	 163.86 
19	 164.1 	 173.8 
20	 173.8 	 183.27 
21	 183.5 	 193.15 
22	 193.2 	 202.8 
23	 202.8 	 212.5 
24	 212.5 	 222.2 
25	 222.2 	 231.8 
26	 231.8 	 238.63 
27	 241.5 	 251.2 
28	 251.2 	 260.8 
29	 260.8 	 270.5 
30	 270.5 	 280.2 
31	 280.2 	 289.8 
32	 289.8 	 299.5 
33	 299.5 	 309.2 
34	 309.2 	 318.8 
35	 318.8 	 328.2 
36	 328.5 	 338.1 
37	 338.1 	 347.7 
