752A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.26 
2	 8.3 	 16.87 
3	 17.8 	 26.41 
4	 27.3 	 36.71 
5	 36.8 	 46.27 
6	 46.4 	 54.53 
7	 56.1 	 65.35 
8	 65.8 	 75.4 
9	 75.4 	 84.13 
10	 85 	 94.7 
11	 94.7 	 103.3 
12	 103.3 	 103.57 
13	 112.9 	 118.72 
14	 122.6 	 129.21 
15	 132.3 	 139.79 
16	 142 	 148.77 
17	 151.7 	 156.97 
18	 161.4 	 164.16 
19	 171.1 	 177.3 
20	 180.7 	 183.06 
21	 190.4 	 193.36 
22	 200.1 	 205.8 
23	 209.8 	 212.01 
24	 219.5 	 221.88 
25	 229.1 	 233.33 
26	 238.8 	 247.83 
27	 248.4 	 253.98 
28	 258.1 	 265.81 
29	 267.7 	 277.4 
30	 277.4 	 278.9 
31	 279.4 	 287.94 
32	 288.7 	 298.4 
33	 298.4 	 304.03 
34	 308 	 308 
