395A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 2.67 	 5.02 
2	 .75 	 2.62 
3	 87.6 	 88.22 
4	 96.84 	 99.08 
5	 106.16 	 107.66 
6	 115.42 	 115.54 
7	 116 	 116.45 
8	 125.09 	 126.07 
9	 134.62 	 136.12 
10	 144.02 	 144.29 
11	 153.53 	 154.18 
12	 163.06 	 163.1 
13	 172.44 	 173.09 
14	 181.98 	 185.63 
15	 191.49 	 197.49 
16	 200.99 	 201.69 
17	 210.52 	 211.86 
18	 219.79 	 220.61 
19	 229.34 	 229.49 
20	 231.9 	 232.56 
21	 241.44 	 241.79 
22	 250.97 	 253.3 
23	 260.37 	 261.13 
24	 269.88 	 271.38 
25	 279.41 	 280.66 
26	 288.79 	 291.09 
27	 298.33 	 299.73 
28	 307.84 	 308.55 
29	 317.34 	 317.64 
30	 326.87 	 327.87 
31	 336.06 	 336.81 
32	 345.46 	 347.76 
33	 354 	 356.15 
34	 363.53 	 363.88 
35	 372.93 	 373.85 
36	 382.44 	 383.44 
37	 391.97 	 392.81 
38	 401.35 	 401.85 
39	 410.89 	 411.33 
40	 420.4 	 420.47 
41	 428.05 	 428.53 
42	 437.56 	 438.08 
43	 447.09 	 447.29 
44	 456.62 	 456.62 
45	 466.01 	 466.23 
46	 475.53 	 476.23 
47	 484.98 	 486.96 
48	 494.35 	 495.43 
49	 503.87 	 505.94 
50	 513.38 	 515.08 
51	 522.97 	 525.27 
52	 532.24 	 533.84 
53	 541.51 	 543.11 
54	 544.51 	 546.6 
55	 551.02 	 552.88 
56	 560.55 	 564.73 
57	 570.08 	 571.58 
58	 579.47 	 581.77 
59	 588.99 	 591.44 
60	 598.53 	 601.93 
61	 607.9 	 611.72 
62	 617.42 	 618.63 
63	 618.63 	 624.68 
64	 626.13 	 631.98 
65	 635.64 	 638.19 
66	 645.17 	 649.1 
67	 654.7 	 657.3 
68	 603 	 608 
