329	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.5 
2	 8.5 	 16.3 
3	 18 	 27.1 
4	 27.5 	 36.3 
5	 37 	 46.4 
6	 46.5 	 55.6 
7	 56 	 64 
8	 65.5 	 73.5 
9	 75 	 83.3 
10	 84.5 	 94 
11	 94 	 103 
12	 103.5 	 113 
13	 113 	 122.5 
14	 122.5 	 132 
15	 132 	 141.5 
16	 141.5 	 151 
17	 151 	 160.5 
18	 160.5 	 170 
19	 170 	 175.7 
20	 189 	 198.5 
21	 208 	 213 
22	 236.5 	 241.3 
23	 265 	 269 
24	 284 	 287.5 
25	 303 	 303.5 
26	 331.5 	 335.7 
27	 360 	 361.6 
28	 388.5 	 390 
29	 398 	 399.2 
30	 407.5 	 412 
31	 417 	 417.3 
32	 445.5 	 447.9 
33	 455 	 460.1 
