565	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.66 
2	 10.5 	 20 
3	 20 	 29.03 
4	 29.5 	 35.96 
5	 39 	 48.5 
6	 48.5 	 58 
7	 58 	 67.02 
8	 67.5 	 76.75 
9	 77 	 86.43 
10	 86.5 	 96 
11	 96 	 105.5 
12	 105.5 	 115 
13	 115 	 124.5 
14	 124.5 	 133.75 
15	 134 	 143.16 
16	 143.5 	 151.64 
17	 153 	 162.17 
18	 162.5 	 171.92 
19	 172 	 181.1 
20	 181.5 	 190.46 
21	 191 	 200.5 
22	 200.5 	 210 
23	 210 	 219.5 
24	 219.5 	 229 
25	 229 	 238.5 
26	 238.5 	 248 
27	 248 	 257.5 
28	 257.5 	 260.65 
29	 267 	 276.24 
30	 276.5 	 285.87 
31	 286 	 293.66 
32	 299.5 	 301.1 
33	 309.1 	 311.85 
34	 318.7 	 321.19 
