446	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1 
2	 1.5 	 2.35 
3	 11 	 19.56 
4	 20.5 	 20.8 
5	 30 	 38.72 
6	 39.5 	 46.17 
7	 49 	 58.5 
8	 58.5 	 65.72 
9	 68 	 75.17 
10	 77.5 	 85.64 
11	 87 	 92.36 
12	 96.5 	 101.85 
13	 106 	 112.47 
14	 115.5 	 122.59 
15	 125 	 129.65 
16	 134.5 	 140.15 
17	 144 	 144.72 
18	 153.5 	 155.1 
19	 163 	 163.55 
20	 172.5 	 174 
21	 182 	 185.14 
22	 191.5 	 191.5 
23	 201 	 204.3 
24	 210.5 	 216.24 
25	 220 	 224.83 
26	 229.5 	 234.57 
27	 239 	 242.78 
28	 248.5 	 249.47 
29	 258 	 260.98 
30	 267.5 	 275.63 
31	 277 	 281.57 
32	 286.5 	 294.22 
33	 296 	 298.93 
34	 305.5 	 314.17 
35	 315 	 315.2 
36	 324.5 	 330.99 
37	 334 	 334.9 
38	 343.5 	 352.45 
39	 353 	 356.9 
40	 362.5 	 364.92 
41	 372 	 376.51 
42	 381.5 	 381.69 
43	 391 	 396.21 
44	 400.5 	 405 
45	 410 	 410.1 
46	 419.5 	 420.18 
