731C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 351.7 	 354.25 
2	 502.4 	 508.75 
3	 512.1 	 515.12 
4	 560.2 	 561.58 
5	 569.9 	 577.12 
6	 618.1 	 619.32 
7	 627.8 	 632.48 
8	 675.9 	 681.67 
9	 685.6 	 693.85 
10	 733.6 	 735.77 
11	 743.3 	 752.95 
12	 791.5 	 795.55 
13	 801.1 	 810.74 
14	 849.4 	 851.58 
15	 859.1 	 865.82 
16	 907.3 	 910.66 
17	 916.7 	 921.68 
18	 926.4 	 927 
19	 936.1 	 940.74 
20	 945.7 	 950.67 
21	 955.4 	 958.56 
22	 965.1 	 969.96 
23	 974.8 	 979.57 
24	 984.5 	 989.85 
